lat,long
41.9105377197266,-87.6528854370117
41.9682897627354,-87.64989741146559
41.9710655212402,-87.6598281860352
41.953926,-87.708873
41.983200290283705,-87.66935105424808
41.9488847,-87.66904840000002
41.9201074,-87.6877791
41.8883754,-87.6284486
41.899917,-87.6678
41.9601204,-87.7790743
41.9588199305672,-87.74960517883301
41.92437655821279,-87.6694393157959
41.938851541027496,-87.6776817422607
41.9042167663574,-87.6273574829102
41.9554051537806,-87.7093505859375
41.8718193,-87.629109
41.8929153,-87.6359125
42.0186363,-87.81163029999998
41.9955597,-87.7127228
41.935230255127,-87.6398239135742
41.8839927,-87.6197056
41.9250951,-87.6622704
41.88655,-87.62158000000002
41.8848195499866,-87.62491046322941
41.85,-87.65
41.964925,-87.711635
41.9680664184756,-87.75395327116391
41.9963898281346,-87.728635464607
41.8891674638664,-87.6244407888855
41.9246539,-87.69032440000002
42.001091,-87.664475
41.918392,-87.6903807
41.995289520711395,-87.71318907838751
41.8877846629105,-87.66818764497678
41.9657859802246,-87.6504592895508
41.932434,-87.6850697
41.9171600341797,-87.704833984375
41.872554868559796,-87.6245295218201
41.9054784796174,-87.6826118956177
41.8492122,-87.6713199
41.8907079,-87.670764
41.8799324035645,-87.6420669555664
41.9248851,-87.6788533
41.8804893945538,-87.6326179504395
41.8784291819699,-87.6278822711639
41.89962020000001,-87.6666402
41.984251,-87.71588299999998
41.88469,-87.62333000000002
42.006524,-87.689171
41.890207200000006,-87.6467648
41.9059207,-87.6874891
41.9720573425293,-87.6796493530273
41.8963589,-87.63303540000003
41.9221941,-87.6430523
41.93831,-87.78904
41.88207,-87.63687
41.96053,-87.73814
41.9790387,-87.8462291
41.8823,-87.63023000000003
41.8827262262244,-87.660986328125
41.8947257995605,-87.61862182617192
41.9962845,-87.7484665
41.964844,-87.675659
41.93967819213871,-87.656982421875
41.901336669921896,-87.6288681030273
41.93474000000001,-87.80287
41.919472176363705,-87.66205815431309
41.9406855507355,-87.66842163247141
41.9149419665337,-87.80590206384659
41.9711928,-87.7448328
41.916122,-87.63474599999998
41.83071500000001,-87.669966
41.9508043,-87.7470394
41.92286,-87.75112
41.871910095214794,-87.6332626342773
41.9102052130836,-87.6349929980851
41.89346,-87.67437
41.94935,-87.67582
42.00362,-87.69526
41.94431,-87.70257
41.8968569,-87.68471140000003
41.9716296,-87.690473
41.96454163907671,-87.70854349237369
41.9373999,-87.73357299999998
41.8439786,-87.7322291
41.8924321,-87.6219601
41.883951,-87.704245
41.92341,-87.80960999999998
41.9402107,-87.7273749
42.0286142888248,-87.72985888203121
41.8827972412109,-87.64356231689449
41.92676,-87.6501
41.69796,-87.66246
41.95182,-87.66935
41.9535677880049,-87.74768605828291
41.947969,-87.78617109999998
41.8930283,-87.64125820000002
41.9525786,-87.71802629999998
41.88347279999999,-87.6291268
41.9414405822754,-87.6544570922852
41.95974,-87.688255
41.9635124206543,-87.75656127929692
41.7809295654297,-87.77002716064449
41.8902379,-87.65156999999998
41.877741451096796,-87.681884765625
41.88425,-87.63245
41.925223,-87.800258
41.92406,-87.73724
41.800932,-87.754847
42.011104,-87.663188
41.9245106301307,-87.68505504788521
41.8727193874977,-87.6683021328125
41.7110454057908,-87.6820367699371
41.964342,-87.68669
41.884250640869105,-87.6324462890625
41.927753,-87.781572
41.937368,-87.64149300000003
41.8963948,-87.64770209999998
41.96016148158621,-87.7867151601267
41.8962464,-87.637889
41.92304,-87.80628
41.9229,-87.68903
41.923900604248,-87.6487197875977
41.9402635,-87.72737559999999
41.812442779541,-87.65533447265621
41.91922,-87.68731700000002
41.9347355,-87.68813399999998
41.8767644,-87.6498568
41.9396222,-87.6981434
41.79771,-87.6008
41.9248843,-87.66184100000002
41.95806,-87.65239
41.89983,-87.65764
41.9454164106507,-87.6725661744659
41.939479783731606,-87.7023800625153
41.88069,-87.72309
41.971897125244105,-87.75799560546879
41.91375,-87.65432
41.9711068,-87.7024817
41.868315,-87.66255799999998
41.9757499694824,-87.6680145263672
41.8968075,-87.68672509999998
41.8724018,-87.68590290000002
41.942905,-87.681877
41.8074687,-87.7074089
41.900488,-87.63340500000002
41.89278,-87.62371
41.94672,-87.70328
41.9189518690109,-87.66825713217258
41.9264394,-87.67080379999999
41.98300888558921,-87.74127717119141
41.9201077,-87.7804651
41.9867766748101,-87.71877790103079
41.8948429,-87.6327802
41.890211,-87.68450240000001
41.8860767971389,-87.6220769949768
41.91028,-87.67298000000002
41.92589275538921,-87.6876193284988
41.8816606,-87.6926257
41.94050900000001,-87.640426
41.89260864257809,-87.6377716064453
42.01843,-87.6647
41.8771782,-87.6251373
41.874454498291,-87.6372604370117
41.9767465,-87.7683151
41.8784851,-87.627893
41.9110218948054,-87.64944151120909
41.8825025686551,-87.6510085105896
41.942749,-87.790199
41.8825340270996,-87.63751220703121
41.8911631,-87.62468659999998
41.92692,-87.67121
41.95429960000001,-87.6689808
41.89250850000001,-87.6161696
41.9503739,-87.651027
41.8778736,-87.6528348
41.92312,-87.80628
41.891431,-87.717065
41.922607421875,-87.65090942382808
41.8116,-87.6849
41.892125,-87.609667
41.6931543,-87.7123355
41.8625684827566,-87.6241079717875
41.923754,-87.73495600000003
41.91061,-87.63206
41.9248390197754,-87.7656707763672
41.953618,-87.764553
41.9215421,-87.7024817
41.897137,-87.65731
41.9963491,-87.69004809999998
41.9575285,-88.0809036
41.9152869587205,-87.80706143925791
41.86821,-87.62733
41.7512924,-87.5911388
42.01741,-87.66785
41.883726,-87.6161418
41.8960039,-87.6238311
41.9005304574966,-87.6242400705814
41.930115,-87.8063251
41.99451,-87.80885
42.01227,-87.70255
41.8445243835449,-87.62796020507808
42.0105286,-87.6926257
41.9531784,-87.7862015
41.987886,-87.696
41.878979413184794,-87.63084792587891
41.9243394953305,-87.721513371164
41.9552850723267,-87.6796310395002
41.78632,-87.6870189
41.92801400000001,-87.642318
41.9856017,-87.74650030000002
41.9496613,-87.6733398
41.960868,-87.755087
41.804520115256295,-87.58265644311899
41.944221,-87.711547
41.97303,-87.77668
41.971382,-87.681337
41.90041770000001,-87.6245491
41.9373652338982,-87.6655058562756
42.008460998535206,-87.6950454711914
41.926268,-87.75335799999998
41.859024829660704,-87.6387742233124
41.9703133,-87.663045
41.9841378222887,-87.7842593193054
41.8873292952776,-87.6791931688786
41.8904915,-87.6828003
41.909343,-87.648578
41.879535,-87.624333
41.931501981656396,-87.68927960978701
41.95448,-87.65122
41.9203468,-87.64331390000002
41.902412414550795,-87.7410736083984
41.8964414298534,-87.6419446617365
41.9600593,-87.7863309
41.963557,-87.707966
41.82899999999999,-87.6152
41.93292,-88.30175
41.971828460693395,-87.70433807373051
41.89992,-87.65713000000002
41.970606,-87.703457
41.9270399438351,-87.65351293265181
42.0171596109867,-87.6776804029942
41.97526720000001,-87.90014790000002
41.77391,-87.63871999999998
41.9392158,-87.6682096
41.889168,-87.674736
41.9539706,-87.7919605
41.865329742431605,-87.62000274658199
41.91079711914061,-87.6382217407227
41.8793829856518,-87.7444832453125
41.9630406,-87.734179
41.966423034668004,-87.66663360595699
41.9245912,-87.6394779
41.8957399,-87.67423609999999
41.8160638,-87.63535340000001
41.9300505158149,-87.6477425368978
41.9583011186166,-87.70316028092041
41.9033546447754,-87.6850204467773
41.94064,-87.63984
41.521021097171996,-87.696290625
41.62714,-87.6075
41.98436,-87.8085
41.980123,-87.667373
41.953795,-87.70639609999998
41.915249,-87.697411
41.8944091796875,-87.61817169189449
41.8828292,-87.75172950000002
41.8906506,-87.6269684
41.891338,-87.65780600000002
41.9766078,-87.7676004
41.83436500000001,-87.65142
41.8831634521484,-87.6272430419922
41.949047088623,-87.6442642211914
41.9636452,-87.6480267
41.706028,-87.666547
41.878181457519496,-87.6289749145508
42.0011541992426,-87.8133076429367
41.98777389526371,-87.7035980224609
41.9487266540527,-87.78009033203121
41.973296776413896,-87.8646162897348
41.749783,-87.719139
41.97253,-87.75805
41.8790092,-87.6369781
41.93303970000001,-87.7799386
41.93002,-87.71187990000001
41.9920835,-87.7615726
41.872941,-87.62886999999998
41.90366744995121,-87.6571197509766
41.8875198,-87.6778564
41.9595879,-87.71242590000001
41.9463649,-87.7385378
41.939052200000006,-87.7509311
41.969195530521496,-87.688658349216
41.886169,-87.65136
41.845908043871106,-87.65
41.9206532,-87.7417355
41.93694,-87.68404
41.93722860000001,-87.6479889
41.998870849609396,-87.8126754760742
41.9420209,-87.73179300000002
41.9461784362793,-87.7470245361328
41.904551,-87.62832
41.91039,-87.74023000000003
41.9177107829292,-87.77869105339049
41.899273,-87.642715
42.0099321,-87.663045
41.96188,-87.66683
41.89524,-87.6518
42.03654432002711,-88.13644409179692
41.785551,-87.76746
41.9350814819336,-87.8069915771484
41.688732,-87.532516
41.9755516247323,-87.90029726400681
41.9752888715216,-87.90041640400891
41.9748342627209,-87.90007169972229
41.975192087424105,-87.8996910260432
41.975618160953495,-87.9004924958481
41.975422890905,-87.90050152541728
41.9739964660027,-87.900468324559
41.9757155974767,-87.9005598883301
41.975602208685004,-87.9004978602661
41.9743755929943,-87.89742708206181
41.9749777999584,-87.9003855586052
41.9742943072739,-87.8970590789047
41.9734561368729,-87.9003821717473
41.9761702327043,-87.9011499881744
41.9754618730885,-87.90028256419941
41.9753329105347,-87.9004389728215
41.9730458881047,-87.90016723278809
41.9751193775897,-87.90015287697321
41.9750011323497,-87.9001781256866
41.97337877625029,-87.900634283706
41.974999593738296,-87.8964889080533
41.97666695240221,-87.90078224914271
41.9688392116668,-87.90093987304691
41.9767468558749,-87.90162635449221
41.97621,-87.90129499999998
41.97471,-87.89681999999998
41.9743013248162,-87.90019880972771
41.97802734375,-87.9063568115234
41.99568,-87.86731
42.00156,-87.8779
41.671536,-87.8844309
41.890728,-87.655434
41.888375399999994,-87.6284486
42.001090999999995,-87.664475
41.938309999999994,-87.78904
41.979038700000004,-87.8462291
41.996284499999994,-87.7484665
41.96555709838871,-87.6681900024414
41.996143,-87.661362
41.947969,-87.78617109999999
41.8930283,-87.64125820000001
41.959740000000004,-87.688255
41.774390000000004,-87.71283000000001
41.896246399999995,-87.637889
41.797709999999995,-87.6008
41.89001079999999,-87.6214676
42.023283,-87.80210500000001
41.942904999999996,-87.681877
41.91028,-87.67298000000001
41.881660600000004,-87.6926257
41.899895262734205,-87.7261871995331
41.976746500000004,-87.7683151
41.954299600000006,-87.6689808
41.693154299999996,-87.7123355
41.91525,-87.70741
41.957528499999995,-88.0809036
41.9203468,-87.64331390000001
41.949661299999995,-87.6733398
41.9045524597168,-87.62830352783199
41.9329435,-87.6540213
41.93809127807621,-87.6682281494141
41.988620758056605,-87.7018890380859
41.975267200000005,-87.90014790000001
41.910797119140604,-87.6382217407227
41.9210815429688,-87.7023468017578
41.953795,-87.70639609999999
41.872941,-87.62886999999999
41.9004955,-87.6246749
41.870431074467504,-87.669522715625
41.894529999999996,-87.66611999999999
42.036544320027105,-88.13644409179692
41.878206,-87.653083
41.94563,-87.81025
41.8869362,-87.643486
41.942867,-87.809685
41.887943299999996,-87.9935074
41.8811836242676,-87.6865234375
41.954890999999996,-87.708382
41.915828499999996,-87.6774598
41.8820789939404,-87.63415217399599
41.886379999999996,-87.68746
41.9821869581938,-87.7631221711636
41.9466438293457,-87.7029571533203
41.92197799682621,-87.64932250976558
42.0192451,-87.6747742
41.893741,-87.63533000000001
41.8935127,-87.6327515
41.897764,-87.693155
41.83065,-87.67662800000001
41.9538802653551,-87.7088738232851
41.92398717144321,-87.8062350767517
41.9294281005859,-87.70526123046879
41.8961074948311,-87.63723537325859
41.80578,-87.75988000000001
42.00886,-87.69547
41.8761499855617,-87.649128584375
41.9951795786619,-87.682508379221
41.9389142096043,-87.83133611083029
42.0114,-87.80892
41.9221038818359,-87.64932250976558
41.936316999999995,-87.653959
41.888977000000004,-87.662491
41.9491425,-87.6735001
41.936803999999995,-87.78918890000001
41.960270319499,-87.72851476745909
41.99967,-87.66593
41.8115272521973,-87.71371459960942
41.851535999999996,-87.676643
41.8891158910399,-87.65354990959169
41.88469,-87.62333000000001
41.986306899999995,-87.786101
41.788748299999995,-87.7664934
41.895725,-87.6560605
41.9179649353027,-87.76785278320308
41.8921356201172,-87.635009765625
42.010815,-87.669792
41.94416210000001,-87.73746750000001
41.9965905,-87.7180296
41.96277,-87.66816
41.887428299999996,-87.7302017
41.966307,-87.811702
41.804491999999996,-87.71929499999999
41.9540215,-87.78228759999999
41.916562899999995,-87.712325
41.838874161869,-87.6139068603516
41.889568,-87.650772
41.90887,-87.66044000000001
41.8827126,-87.6366451
41.910896301269496,-87.70726776123051
41.95705,-87.77359
41.880612299999996,-87.6268817
41.922637939453104,-87.75023651123051
41.976627,-87.80841099999999
41.967479,-87.67864499999999
41.895031,-87.63513950000001
41.6896848685747,-87.6428153718751
41.78399,-87.70361
41.9227161667392,-87.66815185546879
41.79697,-87.58442600000001
41.9859848022461,-87.6952438354492
41.947812438011205,-87.7077855169773
41.9971042,-87.7616566
41.8866847,-87.67780520000001
41.951727000000005,-87.675614
41.898796000000004,-87.657288
41.8095589,-87.7508926
41.9204,-87.70095699999999
41.8823089599609,-87.63021850585942
41.942871000000004,-87.684349
41.96821,-87.75395999999999
41.83974,-87.62649
41.664012,-87.65155
41.8564648560228,-87.6406216621399
41.991158,-87.661659
41.8840382248163,-87.62459747493271
41.8992424,-87.6857834
41.9010632620342,-87.6259231567383
41.78700637817379,-87.7717056274414
41.842670399999996,-87.626503
42.0123405,-87.6735077
41.923451,-87.701544
41.787693023681605,-87.7678604125977
41.866776,-87.701149
42.012209999999996,-87.66363
41.960021999999995,-87.781487
41.774509429931605,-87.7127456665039
41.895375099999995,-87.6392922
41.910796999999995,-87.708908
41.891193,-87.624748
41.793479999999995,-87.72296
41.994514465331996,-87.8140029907227
41.940178,-87.815735
41.9390068054199,-87.64471435546879
41.8950309753418,-87.6351470947266
41.9106216,-87.6846237
41.7757,-87.66874
41.881840000000004,-87.624893
41.898952484130895,-87.7197418212891
41.7792266,-87.6732442
41.918846,-87.785637
41.724002,-87.701545
41.925226,-87.68790899999999
41.7670869,-87.581695
41.964951,-87.709595
41.9093006104231,-87.7680936455727
41.8795585632324,-87.76085662841801
41.959499,-87.786407
41.9859580993652,-87.78710174560551
41.938774108886705,-87.7306060791016
41.8115,-87.73905
41.88286,-87.62938
41.876839000000004,-87.658295
42.0213203430176,-87.6656494140625
42.0119326,-87.70048709999999
41.93947219848629,-87.66607666015621
41.810432434081996,-87.7107086181641
41.9203468,-87.676272884375
41.75388,-87.605637
41.97596,-87.71251
41.864340000000006,-87.62767
41.8781214,-87.6317153
41.9600906,-87.7860794
41.999229,-87.78999300000001
41.9766617,-87.67414090000001
41.9864,-87.69474
41.9760258,-87.87889140000001
41.976026,-87.87889150000002
41.95831,-87.88658000000002
41.98852166794021,-87.88305814591058
41.9804115,-87.8854675
41.9884876538013,-87.88609968114571
41.9804101,-87.88551509999998
41.9812761265076,-87.882709735627
41.9809061,-87.88395290000003
41.98566,-87.88566
41.967613,-87.837074
41.93935,-87.644788
41.8817767,-87.6371461
41.9389686584473,-87.7163467407227
41.975547790527294,-87.75279998779301
41.87807,-87.65489000000002
41.84497,-87.62484
41.995592,-87.885729
41.99493,-87.884941
42.0241699,-87.8813171
41.9373521,-87.66490379999999
41.89084329999999,-87.67877179999999
41.942081,-87.66109399999999
41.9540648,-87.66627779999999
41.9488847,-87.66904840000001
41.960120399999994,-87.7790743
41.88655,-87.62158000000001
41.924653899999996,-87.69032440000001
41.849212200000004,-87.6713199
41.924885100000004,-87.6788533
41.896358899999996,-87.63303540000001
41.8823,-87.63023000000001
41.934740000000005,-87.80287
41.830715000000005,-87.669966
41.950804299999994,-87.7470394
41.944309999999994,-87.70257
41.896856899999996,-87.68471140000001
41.9373999,-87.73357299999999
41.92341,-87.80960999999999
41.926759999999994,-87.6501
41.7607117,-87.65737920000001
41.890237899999995,-87.65156999999999
41.925222999999995,-87.800258
41.937368,-87.64149300000001
41.896394799999996,-87.64770209999999
41.960161481586205,-87.7867151601267
41.91922,-87.68731700000001
41.934735499999995,-87.68813399999999
41.958059999999996,-87.65239
41.971106799999994,-87.7024817
41.868315,-87.66255799999999
41.8968075,-87.68672509999999
41.900488,-87.63340500000001
41.9264534,-87.64083199999999
41.940509000000006,-87.640426
41.892608642578104,-87.6377716064453
41.7691423,-87.6837537
41.8911631,-87.62468659999999
41.892508500000005,-87.6161696
41.923120000000004,-87.80628
41.923753999999995,-87.73495600000001
41.949557851779794,-87.66895055671391
41.987885999999996,-87.696
41.985601700000004,-87.74650030000001
41.900417700000006,-87.6245491
41.890491499999996,-87.6828003
41.89992,-87.65713000000001
41.77391,-87.63871999999999
41.895739899999995,-87.67423609999999
41.816063799999995,-87.63535340000001
41.627140000000004,-87.6075
41.984359999999995,-87.8085
41.8828292,-87.75172950000001
41.834365000000005,-87.65142
41.959587899999995,-87.71242590000001
41.920653200000004,-87.7417355
41.937228600000005,-87.6479889
41.942020899999996,-87.73179300000001
41.7590103149414,-87.76538848876949
41.900097620816396,-87.67151199999999
41.9480647550686,-87.7861174558197
41.921630859375,-87.6736526489258
41.95983,-87.7008463
41.9777183532715,-87.8394317626953
41.9577761,-87.6556468
41.931468,-87.684715
41.8534999,-87.69991999999999
41.93781920000001,-87.66337929999999
41.8748381029501,-87.63440081132809
41.974658000000005,-87.68924
41.9395,-87.66471
41.8881207,-87.63284990000001
41.9580193,-87.6731262
41.914486659313,-87.6426392640625
41.9653789,-87.7582398
41.895185999999995,-87.621863
41.878656299999996,-87.6428387
41.901702,-87.63340500000001
42.025968362178794,-87.7268977232788
41.9371902197599,-87.66508609056471
41.9720786,-87.75172950000001
41.929061,-87.728215
41.90214,-87.6854
42.045158,-88.122647
41.691746,-87.70671800000001
41.9773454,-87.772616
41.85788,-87.6421699
41.944369822740605,-87.75924436748029
41.8781497,-87.6481927
42.133713,-87.934888
41.910796999999995,-87.638221
41.85665,-87.62608
41.8591105,-87.62704529999999
41.775085,-87.789017
41.9398690760136,-87.6510433852673
41.692909,-87.700515
41.9392318725586,-87.6846466064453
41.9035987854004,-87.63101196289058
41.7022211,-87.5426939
41.834140000000005,-87.61440999999999
41.881400899999996,-87.652499
41.968762,-87.70387
41.899764700000006,-87.67705550000001
41.90130870000001,-87.68276759999999
41.923919,-88.014162
41.88554,-87.62236
41.96549,-87.74034
41.8817574,-87.6318285
41.885459999999995,-87.73207099999999
41.9727167229254,-87.75190116137699
41.90204,-87.68585
41.9036843,-87.66788220000001
41.99030408437871,-87.74782074767441
41.706298828125,-87.6698989868164
41.893055,-87.639261
41.85132105229221,-87.7346276264773
41.9713301471586,-87.7021383772461
41.887225468089106,-87.65585154907379
41.860713,-87.68695799999999
41.94126649978929,-87.65448483294071
41.9297685348726,-87.70244279073792
41.8788515,-87.6364782
41.968171000000005,-87.76621899999999
41.9910163879395,-87.6653823852539
41.694276,-87.699343
41.778569,-87.7942744
41.8382408469915,-87.6343352347612
41.966761,-87.67366190000001
41.9248909,-87.9886819
41.990684614824296,-87.79904021102291
41.92504,-87.70134
41.9288,-87.6315
41.938383,-87.73181899999999
41.9166324287653,-87.6575591415167
41.8662531,-87.7470088
41.782890319824205,-87.76995849609379
41.768032,-87.719475
41.8966901486953,-87.65593001350919
41.9203507915257,-87.64331390000001
41.94736862182621,-87.80004119873051
41.97337,-87.8672
41.99599,-87.70704
41.8207695400264,-87.62313030660151
41.882595062255895,-87.63693237304692
41.885841299999996,-87.6335717
41.900577920718206,-87.6623303125
41.857582092285206,-87.70751953125
41.868315700000004,-87.63218549999999
41.77500534057621,-87.71276092529301
41.77360304928779,-87.71259299206541
41.7715247238578,-87.5864215940237
41.96810766637329,-87.7108083665371
41.8855400085449,-87.6223602294922
41.878153000000005,-87.64926700000001
41.7957874681806,-87.76237352695308
41.745979309081996,-87.7120590209961
41.881321,-87.6708679
41.87431998501,-87.6531794921875
41.890081,-87.84514
41.954053699042504,-87.691590431877
41.9225138,-87.75172950000001
41.883029,-87.62671379999999
41.9962,-87.76129
41.7661552429199,-87.5634994506836
41.894615,-87.630088
41.6967777,-88.19741479999999
42.0027,-87.90084
41.925893,-87.641125
41.888982206583,-87.6489941775799
41.812,-87.65516
41.86765670776371,-87.62621307373051
41.9064639,-87.66736759999998
41.8907,-87.66494
41.8822489,-87.634296575
41.9363136,-87.71251679999997
41.9487583,-87.8070112
41.9653949,-87.75845179999997
41.9362782,-87.64892090000002
41.891864,-87.65661290000001
41.90412,-87.63141999999998
41.9550815,-87.69347859999998
41.9495075941086,-87.6882731169462
41.9400387,-87.65361329999998
41.870304,-87.624832
41.856463,-87.65003399999998
41.9586381,-87.68181070000001
41.9739135981119,-87.7396354562702
41.942098,-87.646982
41.8797799,-87.62655
41.883441,-87.65172159999999
41.8783725299593,-87.6250112056732
41.9193878173828,-87.6834487915039
41.9033818,-87.6288672
41.9848209,-87.766968
41.9185975,-87.6902795
41.890786,-87.66341
41.9654529,-87.692173
41.887964706504796,-87.6178088600189
41.95581,-87.68021999999998
42.009251,-87.70519300000002
41.853428189305895,-87.66615629196171
41.8883695,-87.63536450000002
41.8783874730149,-87.62495740845141
41.98590662671371,-87.6896350448674
41.95449,-87.67331999999998
41.88814,-87.66218
41.889243991905495,-87.62395512303159
41.9101148,-87.67703320000003
41.8964881896973,-87.6799163818359
41.89552,-87.68298
41.9406394958496,-87.6869583129883
41.895800624685705,-87.6909506320953
41.8807223439217,-87.62715093791479
41.95668660000001,-87.6885104
41.99718,-87.7066
41.930818,-87.671126
41.896527,-87.649208
41.9016704,-87.6288105
41.93310200000001,-87.724205
41.93979,-87.68214990000001
41.880085,-87.653999
41.9249267578125,-87.6656494140625
41.953861263560796,-87.7704918757081
41.88250234791271,-87.6149797439575
41.85669,-87.66252
41.992972,-87.784152
41.8916435,-87.6588287
41.8575706,-87.6362686
41.966161,-87.67505140000002
41.884986683409,-87.635684108551
41.9002461,-87.6251662
42.00852,-87.69425
42.00264014303679,-87.6724534481764
41.9901263,-87.663045
41.891336,-87.656137
41.952817,-87.688793
41.9441854,-87.7321568
41.888087,-87.667495
41.92325200000001,-87.69489300000002
41.9243681,-87.7123667
41.95029990000001,-87.6493835
41.9760255,-87.66862009999998
41.833708,-87.719746
41.91799,-87.63914
41.9738,-87.74894990000001
41.916069,-87.6774445
41.93305,-87.68958
41.8506391236496,-87.6523590087891
41.9546602,-87.6504728
41.929966,-87.64926190000001
41.8961049,-87.67484329999998
41.9754193,-87.67423690000003
41.99288,-87.69615999999998
41.90130870000001,-87.68276759999998
41.8946017,-87.63331720000002
41.8927786,-87.6237227
41.8816835384322,-87.62878347724609
41.8970386822431,-87.7004684448242
41.8554993,-87.6516418
41.88862,-87.63539
41.889219,-87.61648199999998
41.8460996392933,-87.6270604133606
41.96299000000001,-87.78601
41.7662335932255,-87.5791702419519
41.920104,-87.677348
41.916872627008,-87.6878329832107
41.8533377,-87.6240449
41.91933,-87.76741
41.89284488068871,-87.63122072046998
41.9164037,-87.6863431
41.8888282775879,-87.6836700439453
41.9347019,-87.648997
41.9251428781657,-87.6621437072754
41.901340484619105,-87.6830673217773
41.886983,-87.680687
41.935083,-87.65460999999998
41.968199,-87.737054
41.9462628,-87.737352
41.933579713190106,-87.64506949993891
41.95296,-87.72803990000001
41.8880176749419,-87.63961851596831
41.8829691,-87.6503623
41.93261879999999,-87.64531
41.9381813,-87.8194528
41.96765,-87.69409
41.909256042703,-87.6610507011413
41.804777,-87.76055
41.980106,-87.668269
41.9076198157951,-87.651743222229
41.8739033,-87.6863199
41.90492630004879,-87.6359176635742
41.8818961,-87.6560595
41.9972954,-87.8098373
41.908519,-87.6505098
41.9103585,-87.6837736
41.8748741149902,-87.6514511108398
41.9786427645824,-87.6544940471649
41.991184234619105,-87.6649932861328
41.96076,-87.7657
41.9006677,-87.6478695
41.8903045654297,-87.6376113891602
41.8936805725098,-87.64007568359379
41.9429572222784,-87.6443767547607
41.955181,-87.690086
41.892004,-87.616617
41.911699,-87.679893
41.939338,-87.6829311
41.941231,-87.67086
42.0187196619449,-87.8113505375844
41.85557,-87.68538000000002
41.893395,-87.677437
41.969022,-87.76091559999998
41.955349,-87.67841340000003
41.88953,-87.67277
41.9102364,-87.65373290000002
41.9270485,-87.6621504
41.8948699851628,-87.67256811261178
41.8821158,-87.66369379999998
41.8486747741699,-87.6712646484375
41.8952883,-87.6491103
41.97619356215,-87.6794359087944
41.9199061750429,-87.7014541625977
41.904499,-87.655846
41.8817499,-87.63173990000001
41.967453584074995,-87.65871450304991
41.910917,-87.669614
41.7607117,-87.65737920000002
41.9231671908129,-87.64545500278471
41.9651825,-87.6756282
41.990119,-87.703575
41.910313,-87.717262
41.9228096,-87.6873932
41.8816136398273,-87.654318888916
41.852120183642896,-87.6442484067627
41.9160308837891,-87.6664199829102
41.938576921820605,-87.76987262070179
41.8827192485332,-87.63671971857548
41.967364,-87.6973469
41.9428068,-87.64425859999999
41.904129,-87.631051
41.9344597,-87.6916504
41.9720786,-87.75172950000002
41.92368529737,-87.64169454574579
41.8932363573923,-87.6771996547938
41.9541458394558,-87.6787352552002
41.910824,-87.639557
41.862455741863705,-87.6553017796875
41.9024085998535,-87.74108123779301
41.95257,-87.787254
41.91038010000001,-87.6708733
41.8639616,-87.6712486
41.9862022399902,-87.6605606079102
41.8819283,-87.6445473
41.8763369,-87.624758
41.953219,-87.6499587
41.880569,-87.616396
41.7840343,-87.59627840000002
41.9327719509602,-87.64380142092699
41.97671,-87.67604
42.0066,-87.66729000000002
41.8995272788066,-87.62348264287908
41.8939,-87.66758
41.917997,-87.63914399999999
41.9962863,-87.74846490000002
